timestamp,gpu_id,gpu_name,gpu_load,memory_used,memory_total,memory_percent,temperature,uuid,cpu_avg,cpu_per_core,ram_used_percent,ram_available,gpu_clock,memory_clock,power_draw,theoretical_tflops,achieved_tflops,memory_bandwidth,memory_bandwidth_utilization
2024-11-03 16:51:20.176802,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,4044.0,8188.0,49.38935026868588,82.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.25625,"[17.6, 0.0, 0.0, 0.0, 4.6, 0.0, 9.4, 0.0, 0.0, 0.0, 3.1, 0.0, 3.1, 7.9, 1.6, 4.8]",61.4,12.22,2505.0,8100.0,108.39,15.39072,15.2368128,259200.0,20736.0
2024-11-03 16:51:22.303565,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,4043.0,8188.0,49.3771372740596,82.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.3499999999999996,"[14.7, 0.0, 1.5, 0.0, 7.6, 0.0, 9.2, 0.0, 0.0, 0.0, 4.6, 0.0, 0.0, 0.0, 0.0, 0.0]",61.3,12.22,2505.0,8100.0,110.67,15.39072,15.2368128,259200.0,20736.0
2024-11-03 16:51:24.392542,0,NVIDIA GeForce RTX 4060 Laptop GPU,96.0,4042.0,8188.0,49.36492427943332,82.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.5125,"[12.1, 0.0, 0.0, 0.0, 10.9, 0.0, 1.6, 1.6, 0.0, 0.0, 3.1, 0.0, 4.7, 3.1, 3.1, 0.0]",61.3,12.24,2505.0,8100.0,107.58,15.39072,14.775091199999999,259200.0,23328.0
2024-11-03 16:51:26.513163,0,NVIDIA GeForce RTX 4060 Laptop GPU,94.0,4042.0,8188.0,49.36492427943332,80.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.7375,"[10.8, 0.0, 0.0, 0.0, 17.2, 1.6, 0.0, 0.0, 1.6, 0.0, 9.4, 1.6, 1.6, 0.0, 0.0, 0.0]",61.3,12.24,2505.0,8100.0,93.24,15.39072,14.467276799999999,259200.0,25920.0
2024-11-03 16:51:28.617049,0,NVIDIA GeForce RTX 4060 Laptop GPU,70.0,4042.0,8188.0,49.36492427943332,76.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.6812500000000001,"[22.1, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",61.3,12.24,2505.0,8100.0,77.2,15.39072,10.773503999999999,259200.0,23328.0
2024-11-03 16:51:30.725912,0,NVIDIA GeForce RTX 4060 Laptop GPU,73.0,4042.0,8188.0,49.36492427943332,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.84375,"[13.8, 0.0, 0.0, 0.0, 12.5, 0.0, 0.0, 0.0, 1.6, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0]",61.3,12.23,2505.0,8100.0,79.83,15.39072,11.2352256,259200.0,25920.0
2024-11-03 16:51:32.846005,0,NVIDIA GeForce RTX 4060 Laptop GPU,74.0,4042.0,8188.0,49.36492427943332,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.25625,"[7.5, 0.0, 1.6, 0.0, 6.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.6, 0.0, 1.6, 0.0]",61.3,12.24,2505.0,8100.0,79.86,15.39072,11.3891328,259200.0,25920.0
2024-11-03 16:51:34.986072,0,NVIDIA GeForce RTX 4060 Laptop GPU,73.0,4042.0,8188.0,49.36492427943332,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.25,"[9.1, 0.0, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 3.1, 0.0, 4.7, 0.0, 0.0, 0.0, 0.0, 0.0]",61.2,12.27,2505.0,8100.0,81.83,15.39072,11.2352256,259200.0,25920.0
2024-11-03 16:51:37.105875,0,NVIDIA GeForce RTX 4060 Laptop GPU,72.0,4042.0,8188.0,49.36492427943332,76.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.63125,"[9.0, 0.0, 3.1, 0.0, 3.1, 0.0, 0.0, 1.6, 0.0, 0.0, 3.1, 0.0, 3.1, 3.1, 0.0, 0.0]",61.1,12.29,2505.0,8100.0,80.91,15.39072,11.081318399999999,259200.0,25920.0
2024-11-03 16:51:39.210676,0,NVIDIA GeForce RTX 4060 Laptop GPU,75.0,4042.0,8188.0,49.36492427943332,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.5125,"[12.1, 0.0, 4.7, 1.6, 0.0, 1.6, 1.6, 0.0, 3.1, 0.0, 4.6, 0.0, 6.2, 3.1, 1.6, 0.0]",61.2,12.28,2505.0,8100.0,83.34,15.39072,11.54304,259200.0,25920.0
2024-11-03 16:51:41.323428,0,NVIDIA GeForce RTX 4060 Laptop GPU,81.0,4042.0,8188.0,49.36492427943332,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.0875,"[11.9, 0.0, 1.6, 3.1, 4.8, 9.2, 0.0, 1.6, 1.6, 1.6, 7.8, 0.0, 0.0, 1.5, 3.1, 1.6]",61.0,12.32,2505.0,8100.0,88.05,15.39072,12.4664832,259200.0,25920.0
2024-11-03 16:51:43.439081,0,NVIDIA GeForce RTX 4060 Laptop GPU,86.0,4036.0,8188.0,49.29164631167563,78.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.4125,"[12.1, 1.6, 1.6, 0.0, 0.0, 3.1, 4.7, 0.0, 1.6, 0.0, 0.0, 0.0, 9.2, 3.1, 0.0, 1.6]",61.1,12.3,2505.0,8100.0,90.19,15.39072,13.2360192,259200.0,28512.0
2024-11-03 16:51:45.578233,0,NVIDIA GeForce RTX 4060 Laptop GPU,83.0,4117.0,8188.0,50.28089887640449,79.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.8687500000000004,"[25.8, 1.6, 3.1, 1.6, 1.6, 1.6, 4.7, 1.6, 3.1, 3.1, 4.7, 0.0, 4.7, 3.1, 1.6, 0.0]",61.4,12.22,2505.0,8100.0,86.69,15.39072,12.774297599999999,259200.0,25920.0
2024-11-03 16:51:47.684890,0,NVIDIA GeForce RTX 4060 Laptop GPU,26.0,4098.0,8188.0,50.04885197850513,71.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,6.66875,"[38.0, 4.7, 9.4, 1.6, 4.7, 3.1, 3.1, 7.8, 3.1, 1.6, 10.9, 0.0, 4.7, 4.7, 4.7, 4.6]",61.3,12.24,2520.0,8100.0,46.74,15.48288,4.0255488,259200.0,20736.0
2024-11-03 16:51:49.806676,0,NVIDIA GeForce RTX 4060 Laptop GPU,34.0,4080.0,8188.0,49.82901807523204,68.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.79375,"[20.9, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 6.2, 0.0, 0.0, 0.0, 0.0, 0.0]",61.1,12.3,1815.0,8100.0,33.4,11.15136,3.7914624000000003,259200.0,20736.0
2024-11-03 16:51:51.917077,0,NVIDIA GeForce RTX 4060 Laptop GPU,35.0,4010.0,8188.0,48.974108451392276,67.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.925,"[26.5, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 0.0, 0.0, 0.0, 3.1, 0.0, 4.7, 1.6, 0.0, 3.1]",60.8,12.41,1605.0,8100.0,29.01,9.86112,3.451392,259200.0,20736.0
2024-11-03 16:51:54.052509,0,NVIDIA GeForce RTX 4060 Laptop GPU,100.0,4010.0,8188.0,48.974108451392276,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.175,"[14.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 0.0, 4.7, 0.0, 3.2, 3.1, 3.1, 3.1]",60.6,12.47,2520.0,8100.0,97.63,15.48288,15.48288,259200.0,20736.0
2024-11-03 16:51:56.158976,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,4010.0,8188.0,48.974108451392276,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.29375,"[14.7, 0.0, 0.0, 0.0, 1.6, 7.8, 4.7, 0.0, 0.0, 0.0, 4.7, 0.0, 0.0, 0.0, 1.6, 1.6]",60.6,12.46,2520.0,8100.0,95.46,15.48288,15.328051199999999,259200.0,23328.0
2024-11-03 16:51:58.245269,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,4010.0,8188.0,48.974108451392276,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.9187500000000002,"[11.9, 0.0, 0.0, 0.0, 0.0, 9.4, 4.7, 0.0, 0.0, 0.0, 3.1, 0.0, 1.6, 0.0, 0.0, 0.0]",60.6,12.46,2520.0,8100.0,98.92,15.48288,15.328051199999999,259200.0,20736.0
2024-11-03 16:52:00.346761,0,NVIDIA GeForce RTX 4060 Laptop GPU,100.0,4031.0,8188.0,49.23058133854421,78.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.975,"[16.7, 1.6, 4.6, 1.6, 4.7, 3.1, 6.2, 3.1, 6.2, 1.6, 7.8, 0.0, 1.6, 1.6, 1.6, 1.6]",60.8,12.4,2520.0,8100.0,94.07,15.48288,15.48288,259200.0,23328.0
2024-11-03 16:52:02.460096,0,NVIDIA GeForce RTX 4060 Laptop GPU,98.0,4027.0,8188.0,49.181729360039085,76.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.1125000000000003,"[9.1, 0.0, 0.0, 3.1, 3.1, 20.3, 0.0, 0.0, 0.0, 0.0, 4.7, 0.0, 1.6, 1.6, 1.6, 4.7]",60.8,12.4,2520.0,8100.0,93.84,15.48288,15.1732224,259200.0,23328.0
2024-11-03 16:52:04.586560,0,NVIDIA GeForce RTX 4060 Laptop GPU,98.0,4032.0,8188.0,49.242794333170494,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.8875,"[31.0, 0.0, 0.0, 1.6, 6.2, 6.2, 3.1, 1.6, 1.6, 3.1, 3.1, 0.0, 3.1, 1.6, 0.0, 0.0]",60.9,12.38,2520.0,8100.0,86.45,15.48288,15.1732224,259200.0,25920.0
2024-11-03 16:52:06.708069,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,4015.0,8188.0,49.03517342452369,77.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.0,"[10.8, 0.0, 1.6, 0.0, 1.6, 20.0, 7.8, 0.0, 0.0, 3.1, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0]",60.8,12.39,2520.0,8100.0,95.43,15.48288,15.328051199999999,259200.0,23328.0
2024-11-03 16:52:08.837164,0,NVIDIA GeForce RTX 4060 Laptop GPU,98.0,3996.0,8188.0,48.80312652662433,80.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,1.45625,"[9.1, 0.0, 1.6, 0.0, 0.0, 3.1, 3.1, 0.0, 1.6, 0.0, 1.6, 0.0, 0.0, 0.0, 1.6, 1.6]",60.9,12.36,2505.0,8100.0,105.24,15.39072,15.0829056,259200.0,23328.0
2024-11-03 16:52:10.936144,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,3988.0,8188.0,48.70542256961407,78.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.53125,"[13.8, 0.0, 1.6, 1.6, 6.2, 0.0, 3.1, 3.1, 1.6, 0.0, 1.6, 1.6, 0.0, 1.6, 1.6, 3.1]",60.5,12.49,2505.0,8100.0,104.51,15.39072,15.2368128,259200.0,23328.0
2024-11-03 16:52:13.047732,0,NVIDIA GeForce RTX 4060 Laptop GPU,96.0,3960.0,8188.0,48.363458720078164,80.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,3.9875,"[12.3, 1.6, 1.5, 1.5, 23.4, 3.2, 6.2, 0.0, 0.0, 1.6, 4.6, 0.0, 1.6, 1.6, 1.6, 3.1]",60.5,12.5,2505.0,8100.0,98.7,15.39072,14.775091199999999,259200.0,28512.0
2024-11-03 16:52:15.155891,0,NVIDIA GeForce RTX 4060 Laptop GPU,97.0,3952.0,8188.0,48.2657547630679,80.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,4.2,"[9.4, 0.0, 7.8, 0.0, 15.6, 4.7, 6.2, 1.6, 1.6, 0.0, 3.1, 0.0, 1.6, 1.6, 6.2, 7.8]",60.5,12.49,2505.0,8100.0,101.88,15.39072,14.9289984,259200.0,25920.0
2024-11-03 16:52:17.305985,0,NVIDIA GeForce RTX 4060 Laptop GPU,99.0,3942.0,8188.0,48.14362481680508,81.0,GPU-696439e2-8995-992a-a468-cdc7f41460a6,2.3375,"[6.2, 0.0, 1.6, 0.0, 3.1, 3.1, 4.6, 1.6, 0.0, 0.0, 0.0, 0.0, 10.9, 1.6, 0.0, 4.7]",60.3,12.55,2505.0,8100.0,106.88,15.39072,15.2368128,259200.0,23328.0
